#YY,MM,DD,ATMP,WTMP,WVHT
2020.0,12.0,30.0,26.530555555555555,27.691666666666663,2.431963667820069
2020.0,12.0,31.0,26.727777777777778,27.40833333333333,2.4972318339100346
2021.0,1.0,1.0,26.52777777777778,26.891666666666666,2.5625
2021.0,1.0,2.0,25.69861111111111,26.491666666666664,2.379166666666667
2021.0,1.0,3.0,26.331249999999997,26.65833333333333,2.2083333333333335
2021.0,1.0,4.0,26.175694444444446,27.320833333333336,1.6666666666666667
2021.0,1.0,5.0,24.890972222222224,27.25,1.366666666666667
2021.0,1.0,6.0,25.171527777777776,27.2625,1.1624999999999999
2021.0,1.0,7.0,25.347916666666666,27.27916666666667,1.1
2021.0,1.0,8.0,25.980575539568346,27.216666666666665,1.3208333333333335
2021.0,1.0,9.0,25.663888888888888,27.120833333333337,1.375
2021.0,1.0,10.0,25.858333333333334,27.075,1.2416666666666667
2021.0,1.0,11.0,26.546527777777776,27.120833333333334,1.3291666666666666
2021.0,1.0,12.0,26.429166666666667,27.100000000000005,1.554166666666667
2021.0,1.0,13.0,26.327777777777776,27.03333333333333,1.3833333333333335
2021.0,1.0,14.0,26.218055555555555,27.0,1.1166666666666667
2021.0,1.0,15.0,25.680555555555557,27.03333333333333,0.8250000000000001
2021.0,1.0,16.0,25.968055555555555,27.058333333333337,0.75
2021.0,1.0,17.0,25.331249999999997,27.09583333333333,0.6958333333333333
2021.0,1.0,18.0,25.711111111111112,27.083333333333332,0.9083333333333332
2021.0,1.0,19.0,26.234722222222224,26.975000000000005,1.3833333333333335
2021.0,1.0,20.0,26.02013888888889,26.904166666666665,1.3041666666666667
2021.0,1.0,21.0,25.484027777777776,26.954166666666666,1.0875000000000001
2021.0,1.0,22.0,25.570138888888888,27.05,1.0208333333333333
2021.0,1.0,23.0,25.661805555555556,27.099999999999998,1.3208333333333333
2021.0,1.0,24.0,25.834722222222222,27.191666666666666,1.1500000000000001
2021.0,1.0,25.0,26.063888888888886,27.145833333333332,1.1125
2021.0,1.0,26.0,25.925362318840577,27.030434782608697,1.539130434782609
2021.0,1.0,27.0,25.90138888888889,26.879166666666663,1.8250000000000002
2021.0,1.0,28.0,26.085416666666667,26.829166666666666,1.3291666666666666
2021.0,1.0,29.0,25.369444444444444,26.96666666666667,0.9624999999999999
2021.0,1.0,30.0,25.297916666666666,26.945833333333336,2.045833333333333
2021.0,1.0,31.0,25.266666666666666,26.7625,3.2999999999999994
2021.0,2.0,1.0,26.252083333333335,26.6875,2.858333333333333
2021.0,2.0,2.0,26.704166666666666,26.787500000000005,1.7166666666666668
2021.0,2.0,3.0,26.18472222222222,26.854166666666668,1.2416666666666665
2021.0,2.0,4.0,25.397222222222222,26.962500000000002,2.0208333333333335
2021.0,2.0,5.0,25.494444444444444,26.975000000000005,1.6624999999999999
2021.0,2.0,6.0,26.24722222222222,26.900000000000002,1.425
2021.0,2.0,7.0,26.00277777777778,26.78333333333333,1.4624999999999997
2021.0,2.0,8.0,25.726388888888888,26.7,1.2416666666666665
2021.0,2.0,9.0,25.931944444444444,26.650000000000002,1.425
2021.0,2.0,10.0,25.40625,26.6125,1.3458333333333332
2021.0,2.0,11.0,25.74722222222222,26.645833333333332,1.504166666666667
2021.0,2.0,12.0,25.211805555555557,26.5625,1.5083333333333335
2021.0,2.0,13.0,25.99375,26.525000000000002,1.3875
2021.0,2.0,14.0,25.734722222222224,26.52916666666667,1.5
2021.0,2.0,15.0,25.802777777777777,26.51666666666667,1.6583333333333332
2021.0,2.0,16.0,26.10763888888889,26.48333333333333,1.6083333333333334
2021.0,2.0,17.0,25.5375,26.458333333333332,1.75
2021.0,2.0,18.0,26.052777777777777,26.354166666666668,1.9208333333333334
2021.0,2.0,19.0,25.820833333333333,26.3125,1.7083333333333333
2021.0,2.0,20.0,25.316083916083915,26.412499999999998,1.3499999999999999
2021.0,2.0,21.0,25.327777777777776,26.604166666666668,1.05
2021.0,2.0,22.0,25.81875,26.604166666666668,1.2874999999999999
2021.0,2.0,23.0,25.791666666666668,26.504166666666666,2.0500000000000003
2021.0,2.0,24.0,25.821014492753626,26.473913043478266,1.691304347826087
2021.0,2.0,25.0,26.00277777777778,26.429166666666664,1.4041666666666668
2021.0,2.0,26.0,25.891666666666666,26.308333333333334,1.4208333333333332
2021.0,2.0,27.0,25.350694444444443,26.216666666666665,1.675
2021.0,2.0,28.0,25.700000000000003,26.075000000000003,2.1041666666666665
2021.0,3.0,1.0,25.147916666666667,25.925,1.9916666666666663
2021.0,3.0,2.0,25.290977443609023,25.941666666666663,1.75
2021.0,3.0,3.0,25.41726618705036,25.912499999999998,1.3583333333333334
2021.0,3.0,4.0,24.641573033707864,25.92142857142857,0.9642857142857143
2021.0,3.0,5.0,25.71388888888889,26.287500000000005,1.05
2021.0,3.0,6.0,25.987499999999997,26.42083333333333,0.8791666666666668
2021.0,3.0,7.0,26.51691176470588,26.412499999999998,0.9375
2021.0,3.0,8.0,25.938194444444445,26.541666666666668,0.9249999999999999
2021.0,3.0,9.0,25.938888888888886,26.658333333333335,1.175
2021.0,3.0,10.0,25.642657342657344,26.391666666666666,2.2625
2021.0,3.0,11.0,25.634,26.291666666666664,1.941666666666667
2021.0,3.0,12.0,25.51641791044776,26.316666666666666,1.8458333333333332
2021.0,3.0,13.0,24.500735294117646,26.44583333333333,1.8666666666666663
2021.0,3.0,14.0,25.508196721311478,26.679166666666664,1.554166666666667
2021.0,3.0,15.0,25.27202797202797,26.629166666666663,1.2875
2021.0,3.0,16.0,25.40935251798561,26.545833333333334,1.2291666666666667
2021.0,3.0,17.0,25.288888888888888,26.337499999999995,2.0875
2021.0,3.0,18.0,25.28368794326241,26.100000000000005,2.3625000000000003
2021.0,3.0,19.0,25.520833333333332,26.045833333333334,1.8125
2021.0,3.0,20.0,25.538194444444443,26.05,1.45
2021.0,3.0,21.0,25.266666666666666,25.991666666666664,1.3958333333333333
2021.0,3.0,22.0,25.433333333333334,26.058333333333337,1.4666666666666668
2021.0,3.0,23.0,25.571527777777778,26.179166666666664,1.3583333333333334
2021.0,3.0,24.0,25.51860465116279,26.366666666666664,1.0958333333333334
2021.0,3.0,25.0,25.654477611940298,26.3875,1.0083333333333333
2021.0,3.0,26.0,25.741666666666667,26.34583333333333,1.2333333333333334
2021.0,3.0,27.0,25.75486111111111,26.2375,1.3374999999999997
2021.0,3.0,28.0,25.740277777777777,26.1875,1.5666666666666667
2021.0,3.0,29.0,25.793750000000003,26.15416666666667,1.6166666666666665
2021.0,3.0,30.0,26.03402777777778,26.195833333333336,1.5625
2021.0,3.0,31.0,25.821969696969695,26.224999999999998,1.7666666666666666
2021.0,4.0,1.0,25.825000000000003,26.166666666666668,1.7166666666666666
2021.0,4.0,2.0,24.937323943661973,26.1125,1.4083333333333334
2021.0,4.0,3.0,26.051639344262295,26.266666666666666,1.0875000000000001
2021.0,4.0,4.0,25.92361111111111,26.333333333333332,1.0250000000000001
2021.0,4.0,5.0,25.819444444444443,26.579166666666666,1.8375000000000001
2021.0,4.0,6.0,25.58102189781022,26.875,1.8999999999999997
2021.0,4.0,7.0,25.191666666666666,26.7375,1.5041666666666664
2021.0,4.0,8.0,25.317021276595746,26.595833333333335,1.2875
2021.0,4.0,9.0,25.13,26.520833333333332,1.3
2021.0,4.0,10.0,25.06159420289855,26.429166666666664,1.5208333333333333
2021.0,4.0,11.0,24.870588235294118,26.42727272727273,1.4363636363636365
2021.0,4.0,12.0,25.1632,26.36086956521739,1.691304347826087
2021.0,4.0,13.0,25.698400000000003,26.570833333333336,1.3374999999999997
2021.0,4.0,14.0,25.82272727272727,26.919047619047618,0.7
2021.0,4.0,15.0,25.53146853146853,27.016666666666666,0.7541666666666668
2021.0,4.0,16.0,25.356,26.975000000000005,1.2666666666666666
2021.0,4.0,17.0,27.7128,27.045833333333334,1.2708333333333333
2021.0,4.0,18.0,27.228,26.77916666666667,0.9916666666666668
2021.0,4.0,19.0,26.74722222222222,26.891666666666666,0.7416666666666666
2021.0,4.0,20.0,26.454135338345864,26.995833333333334,0.8291666666666666
2021.0,4.0,21.0,26.288636363636364,26.754166666666663,0.9333333333333331
2021.0,4.0,22.0,26.252032520325205,26.675,0.9708333333333332
2021.0,4.0,23.0,26.212698412698412,26.733333333333334,0.9041666666666668
2021.0,4.0,24.0,26.34330708661417,26.84166666666667,0.9125000000000001
2021.0,4.0,25.0,26.157031250000003,26.80416666666667,1.0125
2021.0,4.0,26.0,26.174436090225566,26.912499999999998,1.0250000000000001
2021.0,4.0,27.0,26.19911504424779,27.004166666666666,0.9416666666666669
2021.0,4.0,28.0,25.340625000000003,27.075000000000003,0.9208333333333333
2021.0,4.0,29.0,25.41029411764706,26.999999999999996,1.0791666666666666
2021.0,4.0,30.0,25.681147540983606,26.879166666666663,1.1208333333333333
2021.0,5.0,1.0,25.9104,26.9375,0.9291666666666666
2021.0,5.0,2.0,26.227586206896554,26.979166666666668,0.8250000000000001
2021.0,5.0,3.0,26.107017543859648,27.058333333333337,0.9166666666666666
2021.0,5.0,4.0,26.33801652892562,26.9375,1.2708333333333333
2021.0,5.0,5.0,26.35227272727273,26.77916666666667,1.1124999999999998
2021.0,5.0,6.0,26.301438848920863,26.704166666666666,0.9416666666666669
2021.0,5.0,7.0,26.303100775193798,26.729166666666668,0.9541666666666667
2021.0,5.0,8.0,26.064393939393938,26.920833333333334,0.85
2021.0,5.0,9.0,26.517391304347825,27.058333333333334,0.8958333333333334
2021.0,5.0,10.0,26.41764705882353,26.979166666666668,1.0666666666666667
2021.0,5.0,11.0,26.43472222222222,26.741666666666664,1.1791666666666665
2021.0,5.0,12.0,26.464925373134328,26.691666666666663,1.1416666666666668
2021.0,5.0,13.0,26.379838709677422,26.616666666666664,1.175
2021.0,5.0,14.0,25.86842105263158,26.626315789473683,1.0368421052631578
2021.0,5.0,17.0,30.475,26.0,1.0666666666666667
2021.0,5.0,18.0,29.3,28.9,0.5333333333333333
2021.0,5.0,19.0,28.28125,27.8,0.0
2021.0,5.0,20.0,29.51857142857143,27.535000000000004,0.0
2021.0,5.0,21.0,27.986231884057972,27.617391304347827,0.0
2021.0,5.0,22.0,28.218055555555555,27.833333333333332,0.0
2021.0,5.0,23.0,26.119718309859156,25.72083333333333,0.0
2021.0,5.0,24.0,26.51372549019608,26.383333333333336,0.0
2021.0,5.0,28.0,27.45172413793103,28.0375,0.925
2021.0,5.0,29.0,26.791743119266055,27.758333333333336,0.8791666666666668
2021.0,5.0,30.0,27.492622950819673,27.71666666666667,0.9375
2021.0,5.0,31.0,26.860416666666666,27.65416666666667,1.0416666666666667
2021.0,6.0,1.0,27.108333333333334,27.604166666666668,1.2291666666666667
2021.0,6.0,2.0,27.147916666666667,27.508333333333336,1.2375
2021.0,6.0,3.0,27.122916666666665,27.474999999999998,1.2333333333333334
2021.0,6.0,4.0,27.154761904761905,27.50952380952381,1.3857142857142857
2021.0,6.0,5.0,26.697916666666668,27.554166666666664,1.5875000000000001
2021.0,6.0,6.0,26.961111111111112,27.39583333333333,1.5208333333333333
2021.0,6.0,7.0,26.853472222222223,27.175,1.4458333333333335
2021.0,6.0,8.0,26.59722222222222,27.15416666666667,1.4750000000000003
2021.0,6.0,9.0,26.210416666666667,27.3,1.2333333333333334
2021.0,6.0,10.0,25.515277777777776,27.379166666666663,0.9624999999999999
2021.0,6.0,11.0,26.734722222222224,27.5,0.8041666666666667
2021.0,6.0,12.0,26.856250000000003,27.641666666666666,0.7291666666666666
2021.0,6.0,13.0,27.259722222222223,27.833333333333332,0.6833333333333332
2021.0,6.0,14.0,27.545833333333334,27.900000000000002,0.9041666666666666
2021.0,6.0,15.0,27.729166666666668,27.8875,1.075
2021.0,6.0,16.0,27.66304347826087,27.608695652173914,1.208695652173913
2021.0,6.0,17.0,27.540277777777778,27.758333333333336,1.2833333333333334
2021.0,6.0,18.0,27.447222222222223,27.791666666666668,1.2249999999999999
2021.0,6.0,19.0,27.70138888888889,27.858333333333334,1.1208333333333333
2021.0,6.0,20.0,27.4625,28.15416666666667,1.1625
2021.0,6.0,21.0,27.647916666666667,28.254166666666666,1.3291666666666666
2021.0,6.0,22.0,27.303472222222222,28.195833333333336,1.2416666666666665
2021.0,6.0,23.0,27.602083333333333,28.175,1.2916666666666667
2021.0,6.0,24.0,27.51736111111111,28.225000000000005,1.2166666666666666
2021.0,6.0,25.0,27.231250000000003,28.337500000000002,1.0333333333333334
2021.0,6.0,26.0,27.430555555555557,28.412499999999998,0.8874999999999998
2021.0,6.0,27.0,26.865972222222222,28.354166666666668,0.8916666666666667
2021.0,6.0,28.0,27.502083333333335,28.325,0.9791666666666666
2021.0,6.0,29.0,27.584027777777777,28.337500000000002,0.9958333333333331
2021.0,6.0,30.0,27.666666666666668,28.34583333333333,1.0875000000000001
2021.0,7.0,1.0,27.84097222222222,28.308333333333337,1.3458333333333332
2021.0,7.0,2.0,28.158333333333335,28.1375,1.3875000000000002
2021.0,7.0,3.0,29.006249999999998,27.96666666666667,1.4000000000000001
2021.0,7.0,4.0,27.82986111111111,27.84166666666667,1.1375
2021.0,7.0,5.0,27.64513888888889,28.016666666666666,1.0541666666666667
2021.0,7.0,6.0,27.749305555555555,28.204166666666666,1.1333333333333335
2021.0,7.0,7.0,28.06527777777778,28.287499999999998,1.3791666666666664
2021.0,7.0,8.0,28.158333333333335,28.370833333333337,1.3624999999999998
2021.0,7.0,9.0,27.950000000000003,28.245833333333337,1.3875
2021.0,7.0,10.0,27.511805555555554,28.15833333333333,1.3166666666666667
2021.0,7.0,11.0,27.764583333333334,28.004166666666666,1.3291666666666666
2021.0,7.0,12.0,28.06597222222222,27.924999999999997,1.4124999999999999
2021.0,7.0,13.0,27.924305555555556,28.17916666666667,1.2208333333333332
2021.0,7.0,14.0,27.092361111111114,28.179166666666664,1.0041666666666667
2021.0,7.0,15.0,26.679166666666667,28.191666666666663,0.8541666666666666
2021.0,7.0,16.0,27.553472222222222,28.275000000000002,0.9791666666666666
2021.0,7.0,17.0,27.8125,28.391666666666666,0.9500000000000001
2021.0,7.0,18.0,27.799305555555556,28.4375,1.1083333333333334
2021.0,7.0,19.0,28.019444444444446,28.262500000000003,1.1666666666666667
2021.0,7.0,20.0,27.944444444444443,28.004166666666666,1.05
2021.0,7.0,21.0,27.977083333333333,28.166666666666668,0.9041666666666668
2021.0,7.0,22.0,27.77847222222222,28.150000000000002,1.0458333333333334
2021.0,7.0,23.0,27.84652777777778,28.116666666666664,1.1458333333333333
2021.0,7.0,24.0,26.876388888888886,27.933333333333337,1.3583333333333334
2021.0,7.0,25.0,27.37777777777778,27.84166666666667,1.0125
2021.0,7.0,26.0,27.477777777777778,28.02916666666667,1.0958333333333334
2021.0,7.0,27.0,27.945138888888888,28.11666666666667,1.0374999999999999
2021.0,7.0,28.0,27.433333333333334,28.229166666666668,0.9916666666666666
2021.0,7.0,29.0,27.547222222222224,28.195833333333336,1.1166666666666667
2021.0,7.0,30.0,27.888194444444444,28.133333333333336,1.0041666666666667
2021.0,7.0,31.0,27.986805555555556,28.083333333333332,1.05
2021.0,8.0,1.0,28.010416666666668,28.1375,0.9624999999999999
2021.0,8.0,2.0,27.720833333333335,28.212499999999995,0.7583333333333333
2021.0,8.0,3.0,27.200000000000003,28.40416666666667,0.9375
2021.0,8.0,4.0,27.49014084507042,28.504347826086956,1.0956521739130434
2021.0,8.0,5.0,27.798540145985402,28.633333333333336,1.0458333333333334
2021.0,8.0,6.0,28.237062937062937,28.75416666666667,0.8916666666666667
2021.0,8.0,7.0,28.102083333333333,28.81666666666667,0.8666666666666667
2021.0,8.0,8.0,27.970833333333335,28.741666666666667,0.9541666666666667
2021.0,8.0,9.0,27.924999999999997,28.483333333333334,1.0625
2021.0,8.0,10.0,27.700000000000003,28.462499999999995,1.1291666666666667
2021.0,8.0,11.0,27.88125,28.27916666666667,1.2249999999999999
2021.0,8.0,12.0,28.075000000000003,28.22083333333333,1.2249999999999999
2021.0,8.0,13.0,28.084722222222222,28.333333333333332,1.3583333333333332
2021.0,8.0,14.0,28.206249999999997,28.608333333333334,1.2083333333333333
2021.0,8.0,15.0,27.46597222222222,28.63333333333334,1.4833333333333334
2021.0,8.0,16.0,27.80902777777778,28.2625,0.9583333333333334
2021.0,8.0,17.0,28.00277777777778,28.27916666666667,0.8125
2021.0,8.0,18.0,28.206293706293707,28.616666666666664,0.9166666666666667
2021.0,8.0,19.0,28.37152777777778,28.875,1.0583333333333333
2021.0,8.0,20.0,28.55763888888889,28.858333333333334,1.3375000000000001
2021.0,8.0,21.0,28.505555555555556,28.8125,1.0791666666666666
2021.0,8.0,22.0,28.506944444444443,28.545833333333334,1.3791666666666664
2021.0,8.0,23.0,28.450000000000003,28.40416666666667,1.4958333333333333
2021.0,8.0,24.0,28.30763888888889,28.308333333333337,1.2916666666666667
2021.0,8.0,25.0,28.093055555555555,28.245833333333334,0.9791666666666666
2021.0,8.0,26.0,28.03472222222222,28.375,0.8708333333333332
2021.0,8.0,27.0,28.245833333333334,28.545833333333334,0.9500000000000001
2021.0,8.0,28.0,28.564583333333335,28.737499999999997,1.1416666666666666
2021.0,8.0,29.0,28.490972222222222,28.854166666666668,0.8791666666666668
2021.0,8.0,30.0,28.197222222222223,29.045833333333334,0.6458333333333334
2021.0,8.0,31.0,27.69290780141844,29.392,0.4875
2021.0,9.0,1.0,27.617361111111112,29.55416666666666,0.5791666666666666
2021.0,9.0,2.0,27.92962962962963,29.570833333333336,0.7333333333333333
2021.0,9.0,3.0,28.56736111111111,29.591666666666665,0.85
2021.0,9.0,4.0,28.876388888888886,29.408333333333335,0.9249999999999999
2021.0,9.0,5.0,28.652845528455288,29.221739130434784,0.8521739130434783
2021.0,9.0,6.0,28.772222222222222,29.25416666666667,1.0208333333333333
2021.0,9.0,7.0,28.76319444444444,29.349999999999998,1.125
2021.0,9.0,8.0,28.71111111111111,29.345833333333335,1.4124999999999999
2021.0,9.0,9.0,28.50416666666667,29.404166666666665,1.2291666666666667
2021.0,9.0,10.0,28.48611111111111,29.50833333333334,1.1166666666666667
2021.0,9.0,11.0,28.21818181818182,29.35833333333333,1.05
2021.0,9.0,12.0,27.877083333333335,29.020833333333332,1.2625
2021.0,9.0,13.0,27.814583333333335,28.883333333333333,1.1291666666666667
2021.0,9.0,14.0,27.961805555555557,29.120833333333337,0.9291666666666667
2021.0,9.0,15.0,27.726388888888888,29.066666666666663,0.7374999999999999
2021.0,9.0,16.0,27.88951048951049,29.11666666666666,0.6625
2021.0,9.0,17.0,27.883802816901408,29.129166666666663,0.8250000000000001
2021.0,9.0,18.0,27.837062937062935,29.229166666666668,0.8916666666666667
2021.0,9.0,19.0,28.016666666666666,29.337500000000002,0.8458333333333333
2021.0,9.0,20.0,27.876388888888886,29.462499999999995,0.9500000000000001
2021.0,9.0,21.0,28.293055555555554,29.654166666666665,1.2166666666666666
2021.0,9.0,22.0,28.52152777777778,29.80833333333333,0.8875000000000001
2021.0,9.0,23.0,29.243055555555557,29.912499999999998,0.8666666666666667
2021.0,9.0,24.0,29.456249999999997,29.858333333333334,1.1416666666666666
2021.0,9.0,25.0,29.02777777777778,29.99166666666666,0.9666666666666668
2021.0,9.0,26.0,28.894444444444446,30.00833333333334,0.8999999999999999
2021.0,9.0,27.0,28.341666666666665,30.11666666666666,0.7958333333333334
2021.0,9.0,28.0,28.471527777777776,29.99166666666666,0.6375
2021.0,9.0,29.0,28.32638888888889,29.974999999999998,0.6208333333333332
2021.0,9.0,30.0,28.179861111111112,30.0625,0.775
2021.0,10.0,1.0,27.915277777777778,30.091666666666665,1.1875
2021.0,10.0,2.0,27.304861111111112,29.86666666666666,1.2125000000000001
2021.0,10.0,3.0,28.21527777777778,29.67083333333333,1.4000000000000001
2021.0,10.0,4.0,28.88888888888889,29.462500000000002,1.6541666666666668
2021.0,10.0,5.0,28.643661971830987,29.229166666666668,1.8708333333333336
2021.0,10.0,6.0,28.25277777777778,29.216666666666665,1.8416666666666666
2021.0,10.0,7.0,28.57013888888889,29.433333333333337,1.4666666666666668
2021.0,10.0,8.0,28.466423357664233,29.55652173913043,1.175
2021.0,10.0,9.0,28.44236111111111,29.54583333333333,1.0833333333333333
2021.0,10.0,10.0,27.905185185185182,29.508333333333336,1.2666666666666668
2021.0,10.0,11.0,26.882638888888888,29.38333333333334,1.2249999999999999
2021.0,10.0,12.0,27.900694444444444,29.370833333333337,1.1208333333333333
2021.0,10.0,13.0,28.09652777777778,29.412499999999998,1.508333333333333
2021.0,10.0,14.0,27.879166666666666,29.504166666666663,1.1500000000000001
2021.0,10.0,15.0,27.9,29.61666666666666,0.8250000000000001
2021.0,10.0,16.0,28.008333333333333,29.845833333333335,0.7083333333333334
2021.0,10.0,17.0,28.220138888888886,29.958333333333332,0.6208333333333333
2021.0,10.0,18.0,28.304651162790698,30.171428571428574,0.6761904761904761
2021.0,10.0,19.0,28.79513888888889,30.274999999999995,0.5791666666666666
2021.0,10.0,20.0,28.258041958041957,30.137500000000003,0.6666666666666666
2021.0,10.0,21.0,27.70138888888889,29.86666666666666,0.9250000000000002
2021.0,10.0,22.0,28.06875,29.620833333333337,1.1875
2021.0,10.0,23.0,28.27013888888889,29.387500000000003,1.3958333333333333
2021.0,10.0,24.0,27.759027777777778,29.20416666666667,1.1333333333333333
2021.0,10.0,25.0,28.091666666666665,29.25833333333334,1.1125
2021.0,10.0,26.0,28.156944444444445,29.375,0.875
2021.0,10.0,27.0,27.820138888888888,29.458333333333332,0.6458333333333334
2021.0,10.0,28.0,28.10486111111111,29.4375,0.5375
2021.0,10.0,29.0,27.98611111111111,29.50833333333334,0.6041666666666666
2021.0,10.0,30.0,28.220833333333335,29.5,1.3708333333333336
2021.0,10.0,31.0,27.672916666666666,29.395833333333332,1.4000000000000001
2021.0,11.0,1.0,27.86111111111111,29.404166666666665,1.3583333333333334
2021.0,11.0,2.0,27.842361111111114,29.35833333333333,1.3791666666666667
2021.0,11.0,3.0,27.60763888888889,29.212500000000002,1.2374999999999998
2021.0,11.0,4.0,27.453472222222224,29.166666666666668,1.1416666666666668
2021.0,11.0,5.0,27.508333333333333,29.216666666666665,1.0666666666666667
2021.0,11.0,6.0,27.880555555555556,29.191666666666663,1.0541666666666665
2021.0,11.0,7.0,27.584722222222222,29.24583333333333,0.8708333333333332
2021.0,11.0,8.0,27.310416666666665,29.1875,0.6833333333333332
2021.0,11.0,9.0,27.481250000000003,29.274999999999995,1.0333333333333332
2021.0,11.0,10.0,27.508333333333333,29.24583333333333,1.4541666666666666
2021.0,11.0,11.0,27.766666666666666,29.24583333333333,1.8375000000000001
2021.0,11.0,12.0,28.177777777777777,29.24166666666666,1.7833333333333334
2021.0,11.0,13.0,27.759027777777778,29.25,1.75
2021.0,11.0,14.0,27.574305555555554,29.262500000000003,1.5583333333333336
2021.0,11.0,15.0,27.865972222222222,29.216666666666665,1.5166666666666666
2021.0,11.0,16.0,27.606944444444444,29.200000000000003,1.6125
2021.0,11.0,17.0,27.808333333333334,29.045833333333334,1.5125
2021.0,11.0,18.0,27.761805555555554,28.829166666666666,1.7541666666666667
2021.0,11.0,19.0,27.834027777777777,28.833333333333332,1.7166666666666668
2021.0,11.0,20.0,27.395833333333332,28.862499999999997,1.625
2021.0,11.0,21.0,27.358333333333334,28.762500000000003,1.4124999999999999
2021.0,11.0,22.0,26.953472222222224,28.591666666666665,1.2375
2021.0,11.0,23.0,27.245833333333334,28.662500000000005,1.2375
2021.0,11.0,24.0,27.04513888888889,28.783333333333335,0.9250000000000002
2021.0,11.0,25.0,26.90902777777778,28.74583333333333,1.2374999999999998
2021.0,11.0,26.0,27.28402777777778,28.541666666666668,2.295833333333334
2021.0,11.0,27.0,26.428472222222222,28.591666666666665,1.9249999999999998
2021.0,11.0,28.0,27.210416666666667,28.658333333333335,1.5875000000000001
2021.0,11.0,29.0,27.231250000000003,28.645833333333332,1.3541666666666667
2021.0,11.0,30.0,27.04236111111111,28.700000000000003,1.3791666666666667
2021.0,12.0,1.0,27.322222222222223,28.666666666666668,1.1125
2021.0,12.0,2.0,27.57638888888889,28.645833333333332,1.2041666666666666
2021.0,12.0,3.0,27.085416666666667,28.695833333333333,1.0708333333333333
2021.0,12.0,4.0,27.329166666666666,28.67916666666666,1.0333333333333334
2021.0,12.0,5.0,27.10486111111111,28.50416666666667,1.2541666666666667
2021.0,12.0,6.0,27.288888888888888,28.474999999999998,1.2874999999999999
2021.0,12.0,7.0,27.233333333333334,28.399999999999995,1.3499999999999999
2021.0,12.0,8.0,27.331944444444446,28.316666666666666,1.3416666666666668
2021.0,12.0,9.0,26.797916666666666,28.204166666666666,1.1333333333333335
2021.0,12.0,10.0,27.181944444444444,28.108333333333334,1.3125
2021.0,12.0,11.0,27.231250000000003,28.008333333333336,1.7124999999999997
2021.0,12.0,12.0,27.310948905109488,27.96666666666667,1.8708333333333333
2021.0,12.0,13.0,27.231944444444444,27.78333333333333,1.875
2021.0,12.0,14.0,27.12847222222222,27.59583333333333,1.9375
2021.0,12.0,15.0,26.581944444444446,27.537500000000005,1.75
2021.0,12.0,16.0,26.78201438848921,27.54583333333333,1.7291666666666667
2021.0,12.0,17.0,26.804511278195488,27.558333333333334,1.875
2021.0,12.0,18.0,26.358333333333334,27.5,2.6041666666666665
2021.0,12.0,19.0,26.135416666666668,27.40833333333333,1.8333333333333333
2021.0,12.0,20.0,25.84652777777778,27.475000000000005,1.5416666666666667
2021.0,12.0,21.0,25.393055555555556,27.774999999999995,1.05
2021.0,12.0,22.0,26.300694444444446,27.874999999999996,0.9750000000000001
2021.0,12.0,23.0,26.331249999999997,27.841666666666665,1.0125
2021.0,12.0,24.0,26.239583333333332,27.791666666666668,0.9249999999999999
2021.0,12.0,25.0,25.981944444444444,27.6375,0.8666666666666667
2021.0,12.0,26.0,25.71875,27.670833333333334,1.3083333333333333
2021.0,12.0,27.0,25.527464788732395,27.695833333333336,1.1041666666666667
2021.0,12.0,28.0,25.981250000000003,27.633333333333336,0.9916666666666666
2021.0,12.0,29.0,26.383333333333333,27.558333333333334,1.175
2021.0,12.0,30.0,26.397222222222222,27.475000000000005,1.4791666666666667
2021.0,12.0,31.0,26.494444444444444,27.3625,1.4041666666666668
2022.0,1.0,1.0,26.4568345323741,27.370833333333334,1.1708333333333334
2022.0,1.0,2.0,26.069444444444443,27.375,1.1958333333333335
